CustomerID,Future_purchase
17985.0,1
17986.0,0
17987.0,0
17988.0,1
17990.0,0
17991.0,0
17994.0,0
17995.0,0
17997.0,0
17999.0,0
18001.0,1
18005.0,1
18006.0,1
18008.0,0
18009.0,0
18010.0,0
18013.0,0
18014.0,1
18015.0,0
18016.0,1
18018.0,0
18019.0,0
18022.0,0
18024.0,0
18027.0,0
18030.0,1
18032.0,0
18033.0,0
18034.0,1
18035.0,1
18036.0,1
18037.0,0
18040.0,1
18041.0,1
18042.0,0
18043.0,1
18044.0,1
18045.0,1
18048.0,0
18053.0,0
18055.0,1
18056.0,0
18058.0,1
18059.0,1
18061.0,1
18062.0,0
18064.0,0
18065.0,1
18066.0,0
18067.0,1
18068.0,0
18069.0,1
18071.0,0
18072.0,0
18073.0,0
18075.0,1
18077.0,1
18078.0,0
18079.0,1
18081.0,1
18082.0,1
18084.0,0
18085.0,0
18086.0,0
18087.0,0
18088.0,0
18092.0,1
18093.0,0
18094.0,0
18095.0,0
18096.0,1
18097.0,1
18099.0,0
18101.0,1
18102.0,1
18104.0,1
18105.0,1
18106.0,0
18108.0,0
18109.0,1
18110.0,1
18112.0,1
18114.0,0
18116.0,0
18117.0,1
18118.0,1
18120.0,0
18121.0,0
18122.0,1
18123.0,1
18125.0,1
18126.0,0
18127.0,1
18129.0,0
18130.0,1
18135.0,1
18136.0,0
18138.0,0
18139.0,1
18142.0,0
18143.0,0
18144.0,1
18145.0,1
18146.0,0
18147.0,0
18149.0,1
18150.0,1
18151.0,0
18154.0,1
18155.0,0
18156.0,1
18158.0,1
18159.0,0
18160.0,1
18161.0,1
18164.0,1
18165.0,0
18167.0,1
18168.0,0
18169.0,0
18170.0,1
18171.0,0
18172.0,1
18173.0,0
18174.0,1
18177.0,1
18178.0,0
18179.0,1
18180.0,1
18181.0,1
18183.0,0
18184.0,1
18185.0,0
18188.0,1
18189.0,0
18190.0,0
18191.0,0
18192.0,0
18193.0,0
18194.0,1
18196.0,0
18198.0,1
18200.0,0
18202.0,0
18203.0,0
18204.0,0
18205.0,1
18209.0,1
18210.0,1
18211.0,1
18212.0,0
18213.0,0
18215.0,0
18216.0,1
18217.0,1
18218.0,0
18219.0,1
18220.0,0
18221.0,1
18222.0,0
18223.0,1
18224.0,0
18225.0,1
18226.0,1
18227.0,0
18228.0,1
18229.0,1
18230.0,1
18231.0,0
18232.0,0
18233.0,0
18235.0,0
18236.0,1
18237.0,1
18239.0,0
18240.0,1
18241.0,1
18242.0,0
18245.0,1
18246.0,1
18248.0,0
18249.0,1
18250.0,0
18251.0,0
18252.0,0
18255.0,0
18257.0,1
18259.0,1
18260.0,0
18261.0,0
18262.0,0
18263.0,1
18265.0,0
18268.0,0
18270.0,1
18272.0,1
18273.0,1
18274.0,1
18276.0,1
18277.0,0
18278.0,0
18280.0,0
18281.0,0
18282.0,1
18283.0,1
18287.0,1
